job_id,job_title,company,location,job_description,experience,education,salary_lpa,job_type,required_skills
JOB178420,AI Engineer,accenture,"Chennai, Tamil Nadu","We are hiring a AI Engineer at Accenture in Chennai, Tamil Nadu. The role requires 1-3 years of experience and MCA or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving NLP, Python, PyTorch, Machine Learning. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with NLP, Python, PyTorch, Machine Learning is preferred. This is a part-time opportunity.",1-3 years,Mca,4.9,Part-time,"Machine Learning, NLP, PyTorch, Python, Docker"
JOB234642,data engineer,TechNova Solutions,"Nagpur, Maharashtra","We are hiring a Data Engineer at TechNova Solutions in Nagpur, Maharashtra. The role requires 1-3 years of experience and Any Graduate or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Spark, Airflow, Azure, AWS, Databricks, ETL. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Spark, Airflow, Azure, AWS, Databricks, ETL is preferred. This is a part-time opportunity.",1-3 years,ANY GRADUATE,5.8,Part-time,"AWS, SQL, Azure, Spark, Databricks, Airflow, ETL"
JOB072652,software engineer,Deloitte,"Noida, Uttar Pradesh","We are hiring a Software Engineer at Deloitte in Noida, Uttar Pradesh. The role requires 2-5 years of experience and BCA or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving SQL, Java, Python, C++, Docker. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with SQL, Java, Python, C++, Docker is preferred. This is a contract opportunity.",2-5 years,BCA,7.1,Contract,"Docker, Java, Python, SQL, C++"
JOB267651,DevOps Engineer,Cognida,"Remote, India","We are hiring a DevOps Engineer at Cognida in Remote, India. The role requires 8-12 years of experience and BSc Computer Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving AWS, Terraform, Kubernetes, Jenkins, Docker. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with AWS, Terraform, Kubernetes, Jenkins, Docker is preferred. This is a contract opportunity.",8-12 years, BSc Computer Science ,12.8,Contract,"Jenkins, Docker, AWS, Terraform, Kubernetes"
JOB206796, Java Developer, Fractal Analytics ," Pune, Maharashtra","We are hiring a Java Developer at Fractal Analytics in Pune, Maharashtra. The role requires 1-3 years of experience and MBA or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Git, Java, Docker, SQL. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Git, Java, Docker, SQL is preferred. This is a part-time opportunity.",1-3 years,MBA,3.9,PART-TIME,"SQL, Docker, Microservices, Java, Git, Hibernate"
JOB204644,Data Analyst,Cognida,"Mumbai, Maharashtra","We are hiring a Data Analyst at Cognida in Mumbai, Maharashtra. The role requires 0-1 years of experience and BE Computer Engineering or a related qualification. The candidate will clean, transform and validate data, and work on projects involving SQL, NumPy, Python, Power BI, Statistics, Excel. Key responsibilities include develop and maintain solutions related to data analyst, solving technical problems, improving performance, and communicating results. Experience with SQL, NumPy, Python, Power BI, Statistics, Excel is preferred. This is a part-time opportunity.",0-1 years,BE Computer Engineering,4.1,PART-TIME,"Power BI, Statistics, Excel, Python, NumPy, SQL"
JOB245814,Software Engineer,Oracle,,"We are hiring a Software Engineer at Oracle in Delhi, India. The role requires 8-12 years of experience and BSc Data Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Java, Agile, Git, Python, C++, Docker, REST API. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Java, Agile, Git, Python, C++, Docker, REST API is preferred. This is a internship opportunity.",8-12 years,BSc Data Science,12.6,Internship,"Git, Agile, C++, Java, Python, Docker, REST API"
JOB253784,Python Developer,Cognizant,"Nashik, Maharashtra","We are hiring a Python Developer at Cognizant in Nashik, Maharashtra. The role requires 2-5 years of experience and BTech Computer Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Docker, Flask, SQL, FastAPI, REST API, Python. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Docker, Flask, SQL, FastAPI, REST API, Python is preferred. This is a internship opportunity.",2-5 years,BTech Computer Science,6.1,Internship,"REST API, Python, FastAPI, Flask, Django, Docker, SQL"
JOB258072,Java Developer,Fractal Analytics,"Ahmedabad, Gujarat","We are hiring a Java Developer at Fractal Analytics in Ahmedabad, Gujarat. The role requires 1-3 years of experience and Any Graduate or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Microservices, REST API, Git, Java, SQL, Hibernate, Spring Boot. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Microservices, REST API, Git, Java, SQL, Hibernate, Spring Boot is preferred. This is a internship opportunity.",1-3 years,Any Graduate,4.5,Internship,"Git, REST API, Spring Boot, SQL, Microservices, Java, Hibernate"
JOB042335,DevOps Engineer,IBM,"Delhi, India","We are hiring a DevOps Engineer at IBM in Delhi, India. The role requires 0-1 years of experience and BE Computer Engineering or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Jenkins, Linux, AWS, Git. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Jenkins, Linux, AWS, Git is preferred. This is a internship opportunity.",0-1 years ,BE Computer Engineering,3.2,Internship,"Git, Linux, AWS, Jenkins"
JOB125291,Machine Learning Engineer,Cognida,"Ahmedabad, Gujarat","We are hiring a Machine Learning Engineer at Cognida in Ahmedabad, Gujarat. The role requires 5-8 years of experience and BSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Python, Scikit-learn, PyTorch, Machine Learning. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Python, Scikit-learn, PyTorch, Machine Learning is preferred. This is a contract opportunity.",5-8 years,BSc Data Science,10.5,CONTRACT,"Python, Scikit-learn, PyTorch, Machine Learning"
JOB146976,Business Analyst,Persistent Systems,"Pune, Maharashtra","We are hiring a Business Analyst at Persistent Systems in Pune, Maharashtra. The role requires 1-3 years of experience and MSc Data Science or a related qualification. The candidate will develop and maintain solutions related to business analyst, and work on projects involving JIRA, Business Analysis, Power BI, Statistics, Excel. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with JIRA, Business Analysis, Power BI, Statistics, Excel is preferred. This is a contract opportunity.",1-3 years,MSc Data Science,4.6,Contract,"JIRA, Business Analysis, Statistics, Excel, Power BI"
JOB009182,Machine Learning Engineer ,Fractal Analytics,"AHMEDABAD, GUJARAT","We are hiring a Machine Learning Engineer at Fractal Analytics in Ahmedabad, Gujarat. The role requires 2-5 years of experience and BSc Computer Science or a related qualification. The candidate will develop and maintain solutions related to machine learning engineer, and work on projects involving SQL, Machine Learning, AWS, Docker. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with SQL, Machine Learning, AWS, Docker is preferred. This is a full-time opportunity.",2-5 years,BSc Computer Science,5.1,Full-time,"Machine Learning, Docker, PyTorch, SQL, AWS"
