Employee ID,Department,Salary,Experience,Gender,Attrition,Performance,Education
EMP104047,R&D,509121,1,Male,No,Good,M.Com
EMP104048,Legal,2077500,11,Male,No,Excellent,MCA
EMP104049,Operations,1257849,8,Female,No,Good,BE
EMP104050,HR,1139789,10,Male,No,Good,PhD
EMP104051,IT,2698059,17,Female,No,Excellent,M.Com
EMP104052,Marketing,1486983,9,Male,No,Average,B.Com
EMP104053,Customer Support,904457,6,Female,No,Average,M.Tech
EMP104054,R&D,1445842,10,Female,No,Excellent,BCA
EMP104055,Operations,1025962,10,Male,No,Good,M.Com
EMP104056,Finance,995550,6,Male,No,Good,BBA
EMP104057,HR,791764,4,Female,No,Good,M.Com
EMP104058,IT,1200168,10,Male,No,Poor,B.Sc
EMP104059,HR,655677,3,Female,No,Good,M.Com
EMP104060,Operations,1024077,10,Male,No,Excellent,B.Com
EMP104061,IT,1497430,10,Male,No,Average,BCA
EMP104062,Sales,1835359,11,Male,Yes,Good,PhD
EMP104063,Customer Support,350000,0,Female,Yes,Excellent,M.Com
EMP104064,Legal,1766311,7,Female,No,Good,M.Tech
EMP104065,Customer Support,950000,15,Female,No,Average,BCA
EMP104066,Legal,1772290,9,Female,No,Average,BBA
EMP104067,Administration,898760,4,Female,No,Good,PhD
EMP104068,HR,1290381,7,Female,No,Good,B.Com
EMP104069,Operations,1414851,7,Female,No,Good,MCA
EMP104071,R&D,1582569,8,Male,No,Excellent,BE
EMP104072,Customer Support,1101251,8,Male,No,Excellent,BBA
EMP104073,Marketing,1467587,10,Female,No,Excellent,MCA
EMP104074,Finance,2160378,11,Male,No,Good,M.Sc
EMP104075,Marketing,1496400,7,Female,No,Good,MBA
EMP104076,Operations,1358457,10,Male,No,Average,M.Tech
EMP104077,HR,1049277,8,Female,No,Average,M.Tech
EMP104078,R&D,1167028,5,Female,Yes,Good,B.Com
EMP104079,HR,657267,2,Male,No,Good,M.Sc
EMP104080,Customer Support,800724,5,Female,No,Good,BE
EMP104081,R&D,1557211,8,Female,Yes,Average,B.Tech
EMP104082,Finance,1648822,13,Female,No,Good,M.Tech
EMP104083,HR,2299125,16,Male,No,Poor,BE
EMP104084,Administration,936652,4,Male,No,Average,B.Sc
EMP104085,HR,1215167,9,Female,No,Excellent,B.Sc
EMP104086,Marketing,1866084,14,Male,No,Good,B.Sc
EMP104087,Operations,457706,0,Female,No,Poor,M.Sc
EMP104088,Legal,1272190,6,Female,No,Excellent,BCA
EMP104089,Marketing,1414024,9,Female,No,Excellent,BCA
EMP104090,IT,1040772,4,Female,No,Excellent,PhD
EMP104091,Marketing,863508,5,Female,No,Excellent,B.Sc
EMP104092,Customer Support,1170581,8,Female,No,Good,B.Sc
EMP104093,Finance,1061208,6,Male,Yes,Good,BCA
EMP104094,Operations,1974383,15,Male,No,Good,BE
EMP104095,Finance,1093195,6,Male,No,Good,M.Tech
EMP104096,Operations,852808,5,Male,No,Poor,B.Sc
EMP104097,Marketing,908068,6,Female,No,Average,BCA
EMP104098,Legal,1679078,9,Female,No,Excellent,M.Com
EMP104099,Administration,631174,3,Male,No,Average,M.Sc
EMP104100,Marketing,2106135,12,Female,No,Good,BCA
EMP104101,R&D,1502186,10,Male,Yes,Average,M.Tech
EMP104102,Administration,1298743,8,Male,No,Average,BCA
EMP104103,Marketing,606890,2,Male,No,Average,BCA
EMP104104,IT,958390,4,Male,No,Good,BCA
EMP104105,Marketing,1229517,10,Female,No,Average,M.Sc
EMP104106,Legal,1007412,6,Female,No,Good,M.Com
EMP104108,R&D,1402480,7,Female,No,Good,PhD
EMP104109,Sales,962318,6,Female,No,Good,BCA
EMP104110,Finance,1080214,5,Male,No,Good,M.Tech
EMP104111,Operations,704775,3,Female,No,Average,M.Com
EMP104112,Sales,923897,5,Female,No,Average,BE
EMP104113,Operations,944341,6,Female,No,Good,BE
EMP104114,Finance,1612150,11,Male,No,Good,MCA
EMP104115,Marketing,2510869,19,Male,No,Average,BBA
EMP104116,Marketing,1382991,9,Male,No,Good,MCA
EMP104117,Sales,1076045,7,Male,No,Good,B.Tech
EMP104118,Marketing,952489,6,Female,No,Good,PhD
EMP104119,Sales,885223,5,Male,No,Average,B.Com
EMP104120,Finance,1972821,12,Male,No,Good,PhD
EMP104121,R&D,1102202,6,Male,No,Good,B.Tech
EMP104122,Marketing,1355657,7,Male,No,Good,M.Com
EMP104123,R&D,993705,6,Female,No,Excellent,PhD
EMP104124,Marketing,1006703,6,Male,No,Average,M.Tech
EMP104126,HR,1365730,8,Male,No,Good,M.Tech
EMP104127,Customer Support,358103,0,Female,Yes,Average,M.Com
EMP104128,Administration,846993,6,Female,No,Good,MBA
EMP104129,Marketing,1467110,10,Female,No,Average,M.Tech
EMP104130,Customer Support,401807,0,Male,Yes,Good,MBA
EMP104131,R&D,1031290,4,Female,No,Average,BE
EMP104132,Operations,491480,1,Female,No,Good,M.Sc
EMP104133,Customer Support,994708,8,Female,No,Good,MBA
EMP104134,R&D,2369759,11,Female,No,Good,M.Sc
EMP104135,Operations,1008044,6,Female,No,Good,BE
EMP104136,Marketing,968831,6,Female,No,Average,MCA
EMP104137,R&D,824923,2,Female,No,Good,MCA
EMP104138,IT,1351778,8,Male,No,Excellent,M.Com
EMP104139,Customer Support,1634611,15,Male,No,Average,B.Com
EMP104140,Operations,715715,4,Male,No,Excellent,MCA
EMP104141,Customer Support,711999,5,Female,No,Good,MBA
EMP104142,R&D,577484,0,Female,No,Excellent,B.Com
EMP104143,Finance,459466,1,Male,No,Good,B.Tech
EMP104144,Operations,525750,3,Male,No,Good,M.Sc
EMP104146,Customer Support,409424,0,Female,No,Good,MCA
EMP104147,Customer Support,1106040,8,Male,No,Poor,M.Sc
EMP104148,Operations,515032,3,Female,No,Average,B.Tech
EMP104149,Operations,772437,4,Female,No,Poor,PhD
EMP104150,Operations,767419,6,Male,No,Poor,BCA
EMP104151,R&D,506598,0,Female,No,Average,BBA
EMP104153,Operations,830773,5,Female,No,Good,PhD
EMP104154,R&D,544494,0,Male,Yes,Average,BBA
EMP104155,Sales,983465,6,Female,No,Excellent,M.Com
EMP104156,Marketing,1879661,15,Male,No,Excellent,B.Com
EMP104157,Legal,693149,2,Female,No,Good,BE
EMP104158,R&D,1341272,8,Male,No,Good,M.Com
EMP104159,Finance,956427,5,Female,No,Good,PhD
EMP104160,Finance,1095706,5,Female,No,Excellent,PhD
EMP104161,IT,1561660,7,Female,No,Average,MCA
EMP104162,Administration,1873119,14,Female,No,Good,M.Tech
EMP104163,Sales,1823174,13,Female,No,Excellent,BCA
EMP104164,Administration,1181187,10,Male,Yes,Average,M.Tech
EMP104166,Finance,1453621,10,Male,No,Good,MBA
EMP104167,HR,733901,5,Male,No,Average,BBA
EMP104168,R&D,1475779,9,Male,No,Excellent,B.Com
EMP104169,Legal,3232385,20,Male,No,Average,MBA
EMP104171,R&D,3313271,16,Male,No,Excellent,B.Tech
EMP104172,IT,1648967,7,Male,No,Excellent,PhD
EMP104173,Administration,1247496,9,Male,No,Average,BBA
EMP104174,Finance,485791,1,Female,Yes,Average,M.Sc
EMP104175,R&D,1433288,10,Female,No,Good,MCA
EMP104176,IT,753195,3,Male,No,Good,M.Com
EMP104177,Legal,3363979,17,Female,No,Good,M.Tech
EMP104178,Legal,2893383,17,Male,No,Good,PhD
EMP104179,Administration,1723140,12,Female,No,Good,B.Sc
EMP104180,R&D,969341,6,Female,No,Good,BCA
EMP104181,Operations,803173,6,Male,No,Good,PhD
EMP104182,HR,795600,6,Male,No,Good,B.Sc
EMP104183,Finance,1358738,10,Female,No,Good,BE
EMP104184,R&D,707898,2,Male,No,Poor,PhD
EMP104185,Sales,962319,6,Female,No,Excellent,M.Tech
EMP104186,R&D,2110539,12,Male,No,Average,M.Tech
EMP104187,Legal,506492,1,Male,Yes,Good,M.Tech
EMP104188,Marketing,1771929,13,Male,No,Average,B.Com
EMP104189,IT,2823211,18,Female,No,Good,PhD
EMP104190,Legal,2279655,11,Female,No,Average,B.Sc
EMP104191,Marketing,2490745,17,Male,No,Average,BCA
EMP104192,R&D,779755,2,Female,No,Good,B.Com
EMP104193,Administration,847763,5,Male,No,Average,B.Com
EMP104194,R&D,750901,2,Male,No,Average,MCA
EMP104195,Operations,716361,6,Male,No,Average,BBA
EMP104196,HR,1030509,9,Female,No,Good,BE
EMP104197,R&D,1480100,10,Male,No,Good,BCA
EMP104198,Sales,1709086,13,Male,No,Good,MBA
EMP104199,R&D,996459,4,Female,No,Excellent,BBA
EMP104200,R&D,1401404,8,Male,No,Good,M.Tech
EMP104201,HR,1070603,7,Female,Yes,Good,PhD
EMP104202,IT,2100114,14,Male,No,Excellent,BBA
EMP104203,Administration,653838,3,Female,No,Good,BE
EMP104204,R&D,638377,3,Female,No,Average,B.Tech
EMP104205,IT,1326564,10,Male,No,Average,MCA
EMP104206,Finance,812903,6,Male,No,Good,MBA
EMP104207,Sales,787831,6,Male,No,Good,M.Com
EMP104208,Legal,838652,3,Female,No,Excellent,PhD
EMP104210,Administration,779368,5,Female,No,Good,BE
EMP104211,Operations,414161,1,Female,No,Average,M.Sc
EMP104212,Operations,492845,0,Female,Yes,Average,M.Tech
EMP104213,Marketing,1483739,9,Female,Yes,Good,B.Com
EMP104214,HR,1213284,8,Male,No,Good,B.Tech
EMP104215,Legal,1857411,11,Female,No,Average,BBA
EMP104216,Administration,1087606,9,Female,No,Poor,BCA
EMP104217,Customer Support,521187,3,Female,No,Excellent,BBA
EMP104218,Administration,781517,6,Female,No,Good,MCA
EMP104219,R&D,706538,3,Male,Yes,Excellent,B.Tech
EMP104220,R&D,1364064,7,Male,No,Average,BE
EMP104221,Customer Support,779702,4,Male,No,Poor,BE
EMP104222,Legal,2501112,14,Female,No,Excellent,M.Sc
EMP104223,Customer Support,1705390,13,Male,No,Average,MBA
EMP104224,Finance,1860720,14,Female,No,Good,BBA
EMP104225,IT,1528340,8,Male,No,Excellent,BBA
EMP104226,Sales,750010,5,Male,No,Excellent,BBA
EMP104227,Marketing,1790324,15,Male,Yes,Poor,MBA
EMP104228,Marketing,810358,5,Female,No,Excellent,B.Tech
EMP104229,IT,655713,2,Female,No,Poor,B.Com
EMP104230,IT,806998,2,Female,No,Good,MCA
EMP104231,R&D,1413062,7,Female,No,Excellent,B.Com
EMP104232,Operations,1305065,7,Male,Yes,Good,B.Com
EMP104233,Customer Support,1318243,12,Female,No,Average,BBA
EMP104234,IT,2294838,13,Male,No,Good,PhD
EMP104235,Finance,1616938,13,Male,No,Poor,M.Tech
EMP104236,Legal,1706356,10,Female,No,Average,M.Sc
EMP104237,Customer Support,520239,3,Male,No,Poor,BE
EMP104238,Finance,1902916,11,Female,No,Good,BBA
EMP104239,Sales,954867,4,Female,No,Poor,MBA
EMP104240,Operations,1279043,10,Female,No,Good,B.Com
EMP104241,Customer Support,821422,4,Female,No,Good,BBA
EMP104242,R&D,716231,2,Male,Yes,Poor,MCA
EMP104243,Customer Support,782696,5,Male,No,Good,BE
EMP104244,Legal,1548032,9,Male,Yes,Good,B.Com
EMP104245,Legal,1846434,14,Female,No,Excellent,B.Sc
EMP104246,Sales,1468806,9,Female,No,Poor,M.Tech
EMP104247,Operations,422122,0,Male,No,Good,M.Sc
EMP104248,Marketing,1234539,9,Female,No,Good,BCA
EMP104249,Administration,1101828,10,Female,No,Excellent,BCA
EMP104250,Sales,457147,0,Female,No,Average,M.Tech
EMP104251,Operations,1287435,10,Female,No,Good,B.Com
EMP104252,HR,1075379,9,Female,No,Average,B.Tech
EMP104253,IT,593347,2,Female,No,Good,B.Sc
EMP104254,Legal,1616501,9,Female,No,Excellent,M.Tech
EMP104255,Sales,1184801,10,Female,No,Excellent,B.Sc
EMP104256,Operations,1057944,7,Male,No,Excellent,BE
EMP104257,R&D,1133726,6,Male,No,Excellent,MCA
EMP104258,IT,1112040,4,Male,No,Good,BBA
EMP104259,IT,571785,0,Male,No,Excellent,BCA
EMP104260,Sales,809449,6,Female,No,Good,M.Sc
EMP104261,Legal,1006990,5,Female,No,Average,PhD
EMP104262,Marketing,586707,2,Male,No,Good,MBA
EMP104263,Legal,1221281,6,Male,No,Excellent,MCA
EMP104264,Marketing,1813599,13,Male,No,Good,BBA
EMP104265,Legal,717396,3,Female,No,Good,mba 
EMP104266,IT,1095327,4,Female,No,Average,M.Tech
EMP104267,Administration,1629588,14,Male,No,Average,MCA
EMP104268,Marketing,617110,3,Male,No,Good,PhD
EMP104269,Operations,1424019,9,Female,No,Average,B.Tech
EMP104270,Operations,2309508,16,Male,Yes,Poor,BBA
EMP104271,R&D,517370,0,Male,No,Good,BCA
EMP104272,HR,1362803,10,Female,Yes,Poor,PhD
EMP104273,Sales,2072609,12,Male,No,Good,M.Com
EMP104274,Customer Support,1796959,15,Male,No,Good,B.Tech
EMP104275,IT,1479908,9,Male,No,Good,M.Tech
EMP104276,Sales,1702031,14,Male,No,Excellent,BBA
EMP104277,R&D,756852,2,Male,No,Good,BCA
EMP104278,HR,741597,4,Male,Yes,Excellent,B.Tech
EMP104279,R&D,2019927,14,Male,No,Good,BCA
EMP104280,Operations,952553,6,Male,No,Good,MCA
EMP104281,Finance,448310,0,Female,No,Good,MBA
EMP104282,Marketing,2079612,14,Male,No,Average,M.Tech
EMP104283,Customer Support,477225,3,Male,No,Excellent,BBA
EMP104284,Customer Support,1017952,10,Female,No,Poor,MBA
EMP104285,Administration,507891,3,Female,No,Average,M.Tech
EMP104286,R&D,4036544,22,Female,No,Average,M.Com
EMP104287,Legal,2242014,11,Female,No,Excellent,M.Com
EMP104288,Sales,742073,6,Male,No,Average,M.Tech
EMP104289,Administration,1042442,10,Male,No,avg,BBA
EMP104290,Marketing,1130728,9,Female,No,EXCELLENT,M.Com
EMP104291,Finance,866275,6,Male,No,Average,MBA
EMP104292,Sales,1745991,13,Female,No,Good,M.Tech
EMP104293,HR,1882058,14,Female,Yes,Poor,MCA
EMP104294,Customer Support,1505579,12,Male,No,Average,B.Com
EMP104295,Legal,1193393,6,Male,No,Good,BE
EMP104296,Finance,422194,0,Male,No,Good,PhD
EMP104297,Finance,1358935,9,Female,Yes,Poor,BE
EMP104298,Finance,660088,3,Male,No,Good,MCA
EMP104299,HR,515541,2,Male,No,Good,BE
EMP104300,R&D,629017,3,Female,No,Average,BE
EMP104301,R&D,1014571,4,Male,No,Average,B.Sc
EMP104302,R&D,3169613,16,Male,No,Good,B.Sc
EMP104303,Sales,1216035,8,Male,No,Average,B.Sc
EMP104304,Administration,580373,3,Female,No,Good,B.Sc
EMP104305,IT,1354688,8,Male,No,Good,M.Tech
EMP104306,HR,1030804,10,Female,No,Good,BCA
EMP104307,Finance,1621216,12,Male,No,Excellent,M.Com
EMP104308,Sales,1593507,14,Female,No,Average,B.Com
EMP104309,HR,725473,5,Male,No,Poor,B.Tech
EMP104310,Legal,1446607,7,Male,No,Good,MBA
EMP104311,R&D,1566877,8,Female,No,Good,MBA
EMP104312,Operations,1159991,7,Female,No,Excellent,BE
EMP104313,IT,2106120,11,Male,No,Good,M.Com
EMP104314,Customer Support,1314052,13,Male,No,Average,B.Sc
EMP104316,Legal,2390320,11,Male,No,Good,PhD
EMP104317,Marketing,509338,0,Male,No,Excellent,B.Sc
EMP104318,R&D,1096703,5,Male,No,Excellent,BCA
EMP104319,Legal,3252097,16,Female,Yes,Average,PhD
EMP104320,Finance,644530,2,Female,No,Excellent,PhD
EMP104321,Customer Support,1169527,10,Female,No,Average,B.Tech
EMP104322,Operations,1640613,15,Male,No,Average,B.Tech
EMP104323,IT,2171793,12,Male,No,Average,MCA
EMP104324,Legal,1225945,6,Female,No,Excellent,PhD
EMP104325,Operations,1730570,15,Female,No,Poor,BE
EMP104326,Marketing,592581,3,Female,No,Average,BCA
EMP104327,IT,1226637,9,Female,No,Average,M.Tech
EMP104328,R&D,2083636,12,Male,No,Good,MCA
EMP104329,Operations,1294298,8,Female,No,Average,MBA
EMP104330,R&D,1324990,10,Female,No,Excellent,B.Tech
EMP104331,Legal,880028,2,Male,No,Excellent,MBA
EMP104332,Administration,858138,4,Male,No,Average,MBA
EMP104333,Customer Support,511087,3,Male,No,Poor,B.Sc
EMP104334,Finance,449821,0,Female,Yes,Good,BBA
EMP104335,Administration,1803808,12,Male,No,Good,B.Sc
EMP104336,Marketing,994573,6,Female,No,Good,B.Sc
EMP104337,Customer Support,537911,3,Male,No,Excellent,BBA
EMP104338,Operations,1918380,13,Male,No,Good,M.Sc
EMP104339,Administration,1417730,11,Male,No,Good,BBA
EMP104340,Customer Support,1033792,9,Female,No,Good,B.Tech
EMP104341,Sales,1755639,13,Male,No,Good,M.Com
EMP104342,Customer Support,1521536,13,Female,No,Good,PhD
EMP104343,HR,890099,6,Female,No,EXCELLENT,MBA
EMP104344,Sales,444919,0,Female,No,Poor,M.Sc
EMP104345,Sales,742764,5,Male,No,Average,M.Com
EMP104346,Marketing,947395,6,Female,No,Average,BE
EMP104347,Administration,1719365,11,Female,No,Good,B.Com
EMP104348,Marketing,1565949,14,Male,Yes,Good,M.Tech
EMP104349,IT,2141507,14,Female,No,Poor,BCA
EMP104350,R&D,1587986,10,Female,No,Average,M.Tech
EMP104351,Operations,776466,6,Male,No,Excellent,M.Tech
EMP104352,Legal,1348084,8,Female,No,Average,B.Sc
EMP104353,Finance,397873,0,Female,No,Good,B.Sc
EMP104354,Sales,1020849,4,Male,No,Average,B.Sc
EMP104355,R&D,1383406,7,Male,No,Average,MCA
EMP104356,Legal,1370807,7,Male,No,Good,MBA
EMP104357,R&D,1635600,9,Male,No,Good,M.Com
EMP104358,Legal,478129,0,Male,No,Good,BCA
EMP104359,IT,1318232,7,Male,No,Good,B.Sc
EMP104360,Marketing,1835341,11,Male,No,Good,B.Sc
EMP104361,HR,1139428,9,Female,Yes,Excellent,B.Sc
EMP104362,R&D,2402280,13,Male,Yes,Good,B.Sc
EMP104363,Legal,1794941,11,Male,No,Average,B.Sc
EMP104364,Customer Support,1738306,13,Female,No,Good,B.Sc
EMP104365,Customer Support,819687,6,Male,No,Good,BCA
EMP104366,Administration,844442,5,Female,Yes,Average,M.Com
EMP104367,IT,1438802,8,Male,No,Good,B.Com
EMP104368,IT,852113,6,Female,No,Average,B.Com
EMP104369,Operations,857417,6,Female,No,Excellent,B.Com
EMP104370,Marketing,1049316,6,Female,No,Good,BBA
EMP104371,HR,1563923,15,Male,No,Excellent,M.Com
EMP104372,IT,623104,2,Female,No,Excellent,M.Com
EMP104373,Operations,1592022,13,Male,No,Good,BBA
EMP104374,Marketing,786782,5,Female,No,Average,M.Tech
EMP104375,Administration,948377,4,Female,No,Good,BBA
EMP104376,IT,1665911,12,Male,No,Good,BE
EMP104377,Sales,888044,5,Male,No,Average,M.Com
EMP104378,Marketing,401831,1,Female,No,Good,B.Tech
EMP104379,Marketing,718231,3,Male,No,Good,MBA
EMP104380,Customer Support,2164414,17,Male,No,Poor,M.Com
EMP104381,HR,1082755,10,Female,No,Excellent,B.Tech
EMP104382,HR,2476282,18,Female,No,Average,M.Com
EMP104383,Finance,2366039,19,Male,No,Good,B.Tech
EMP104384,Operations,1168673,7,Female,No,Average,BBA
EMP104385,Administration,1899506,13,Male,No,Excellent,PhD
EMP104386,Finance,432350,0,Male,No,Excellent,M.Tech
EMP104387,Marketing,1372385,10,Female,No,Good,BE
EMP104388,IT,1684826,12,Male,No,Excellent,B.Tech
EMP104389,IT,598016,3,Female,No,Good,M.Sc
EMP104390,Marketing,864797,6,Female,No,Excellent,M.Com
EMP104391,Finance,1920747,11,Female,No,Excellent,PhD
EMP104392,HR,544244,3,Male,No,Average,MCA
EMP104393,Finance,1580395,12,Female,No,Average,MBA
EMP104394,HR,1589495,14,Female,No,Good,B.Tech
EMP104395,Administration,888474,5,Male,Yes,Excellent,BCA
EMP104396,Marketing,651562,3,Female,No,Excellent,BBA
EMP104397,sales ,1161715,6,Female,No,Good,B.Com
EMP104398,Operations,950000,1,Female,No,Good,PhD
EMP104399,Administration,794256,6,Female,No,Good,M.Tech
EMP104400,R&D,2062869,15,Male,No,Average,BBA
EMP104402,Administration,789204,5,Female,No,Good,M.Tech
EMP104403,IT,1378065,10,Female,No,Average,M.Sc
EMP104404,Customer Support,2491351,16,Female,No,Good,B.Tech
EMP104405,R&D,1190151,6,Female,Yes,Poor,BBA
EMP104406,Administration,1864501,15,Male,No,Poor,M.Sc
EMP104407,HR,438704,0,Female,No,Good,MCA
EMP104408,HR,1111956,8,Male,No,Good,PhD
EMP104409,Marketing,1351618,9,Female,No,Good,BE
EMP104410,R&D,448678,0,Male,No,Average,BE
EMP104411,Operations,2359701,16,Female,No,Average,BBA
EMP104412,Customer Support,1134171,7,Female,No,Good,MCA
EMP104413,R&D,480134,0,Female,No,Average,MCA
EMP104414,Customer Support,1097059,10,Female,Yes,Average,M.Tech
EMP104415,IT,1299286,10,Female,Yes,Average,BBA
EMP104416,Finance,1235157,8,Female,No,Average,M.Tech
EMP104417,Operations,1121348,9,Female,No,Good,MBA
EMP104418,Legal,578127,0,Female,Yes,Poor,BE
EMP104419,Legal,1153290,6,Male,No,Good,MCA
EMP104420,Marketing,1441641,9,Male,Yes,Excellent,M.Sc
EMP104421,R&D,1608799,10,Male,No,Excellent,MCA
EMP104422,Marketing,1491728,9,Male,No,Excellent,MCA
EMP104423,IT,513569,0,Male,No,Average,MCA
EMP104424,Sales,461047,0,Female,No,Good,M.Com
EMP104425,Marketing,1869901,11,Female,No,Good,M.Sc
EMP104426,Sales,894638,6,Female,No,Poor,B.Tech
EMP104427,Finance,1895848,15,Male,No,Excellent,BBA
EMP104428,R&D,1217183,4,Female,No,Excellent,BE
EMP104429,HR,927973,5,Female,No,Good,BBA
EMP104430,Legal,2439640,14,Female,No,Good,MBA
EMP104431,Sales,2311974,16,Female,No,Good,BCA
EMP104432,IT,1274730,10,Female,Yes,Average,M.Sc
EMP104433,Legal,1798946,12,Female,No,Excellent,M.Tech
EMP104434,Customer Support,985433,10,Male,No,Average,B.Sc
EMP104435,HR,2381120,16,Female,No,Good,M.Tech
EMP104436,Operations,1742769,14,Male,No,Average,BCA
EMP104437,Legal,977067,4,Female,Yes,Good,MCA
EMP104438,Operations,714134,4,Male,No,Excellent,B.Sc
EMP104439,Customer Support,1178488,7,Female,No,Average,M.Sc
EMP104440,Operations,1703123,12,Female,No,Excellent,M.Tech
EMP104441,HR,1279533,10,Female,No,Excellent,MCA
EMP104442,Legal,1581589,10,Male,No,Average,M.Com
EMP104443,Administration,1503658,13,Female,No,Excellent,BE
EMP104444,IT,751144,3,Male,No,Good,B.Sc
EMP104445,Operations,492225,1,Female,No,Average,BE
EMP104446,Operations,821094,5,Female,No,Average,BBA
EMP104447,HR,1243877,8,Female,No,Excellent,MCA
EMP104448,HR,1212747,9,Female,No,Good,b.tech
EMP104449,R&D,1141708,6,Male,No,Good,PhD
EMP104450,HR,908087,5,Male,Yes,Poor,M.Tech
EMP104451,Operations,365942,0,Female,No,Good,B.Tech
EMP104452,HR,686070,2,Male,No,Good,M.Sc
EMP104453,R&D,1511960,7,Male,No,Good,b.tech
EMP104454,R&D,1787842,13,Female,No,Good,MBA
EMP104455,IT,660640,2,Male,No,Good,B.Sc
EMP104456,Legal,669466,3,Male,No,Excellent,B.Tech
EMP104457,Marketing,854494,6,Female,No,Average,MCA
EMP104458,Finance,2718271,16,Male,No,Good,BBA
EMP104459,Customer Support,1429137,11,Male,Yes,Poor,PhD
EMP104460,Customer Support,1207104,9,Male,No,Poor,BE
EMP104461,Administration,801236,6,Male,No,Good,B.Com
EMP104462,Operations,457766,0,Female,No,Good,B.Tech
EMP104463,Customer Support,935822,7,Male,No,Poor,B.Com
EMP104464,R&D,3105501,21,Female,No,Good,M.Com
EMP104465,Sales,491088,0,Female,No,Average,MBA
EMP104466,Finance,2039915,14,Female,No,Good,MCA
EMP104467,Administration,1105490,10,Female,No,Average,M.Tech
EMP104468,IT,1677714,12,Female,No,Good,MCA
EMP104469,Sales,1425331,7,Female,No,Good,M.Sc
EMP104470,R&D,3021794,16,Male,No,Average,BBA
EMP104471,IT,2586707,18,Male,No,Good,B.Tech
EMP104472,Sales,480769,0,Male,No,Good,B.Tech
EMP104473,Finance,1861322,12,Female,Yes,Good,BE
EMP104474,Finance,1883595,11,Female,Yes,Poor,BCA
EMP104475,HR,380083,1,Male,Yes,Good,BCA
EMP104476,Administration,678813,2,Male,No,Average,B.Com
EMP104477,HR,1864877,11,Female,No,Good,MCA
EMP104478,Legal,598970,1,Female,No,Good,PhD
EMP104479,HR,742441,5,Male,No,Good,MCA
EMP104480,Sales,1828014,13,Male,No,Average,M.Com
EMP104481,R&D,1535062,8,Female,No,Good,M.Com
EMP104482,Marketing,1436352,9,Male,No,Good,BBA
EMP104483,Operations,1877800,13,Male,No,Average,M.Sc
EMP104484,HR,1644046,12,Male,No,Good,MCA
EMP104485,Administration,1546214,11,Female,No,Excellent,B.Tech
EMP104486,R&D,677225,3,Male,No,Good,M.Sc
EMP104487,Operations,1041751,9,Male,No,Poor,BE
EMP104488,Finance,534815,0,Male,Yes,Good,BCA
EMP104489,Legal,838233,2,Male,No,Excellent,PhD
EMP104491,Marketing,926651,5,Male,No,Excellent,BE
EMP104492,Customer Support,1265762,9,Female,No,Excellent,MCA
EMP104493,Operations,1338934,8,Male,No,Good,B.Sc
EMP104494,Sales,1159606,7,Male,No,Good,MCA
EMP104495,R&D,1114319,5,Female,No,Average,B.Tech
EMP104496,Customer Support,2335683,17,Female,No,Excellent,M.Sc
